"Run.ID","DT","GN","GS","Política"
1,-1.20389694537109,0,0.00953956896112887,"P0"
2,-4.15720955503485,0.00678917896158067,0.0236939313101209,"P0"
3,-4.24581024258334,0,0.0121943709491524,"P0"
4,-1.94572897709976,0.000215059691244452,0.015287238720095,"P0"
5,-6.11550323990292,0,0.018775961180908,"P0"
6,-6.45007144008952,0,0.00834525940438047,"P0"
7,0,0,0,"P0"
8,-3.52120300029444,0.000401176128961331,0.0215379421293612,"P0"
9,-1.82469863175173,0,0.0065458179015964,"P0"
10,-4.2439279673736,0,0.00669655044588414,"P0"
11,-2.47295132293477,0,0.0114024220039195,"P0"
12,-6.71538070575497,0.00306614252314131,0.0155868839825175,"P0"
13,-5.54370534637458,0.00526767306432259,0.0215073792098614,"P0"
14,0,0,0,"P0"
15,0,0,0,"P0"
16,-6.23681829680692,0.0121284591015252,0.0279395736452654,"P0"
17,-6.232506445291,0,0.0100735938596877,"P0"
18,-4.71485857851348,0,0.000870677763747808,"P0"
19,-6.5475137029374,0.00414986292354126,0.0193096586259452,"P0"
20,-1.44819824751854,0,0.0105361144638521,"P0"
21,-6.44558477651632,0.00132270328825208,0.0172011432926805,"P0"
22,-5.82202075834716,0.00593423465659271,0.0244617493889998,"P0"
23,-6.684466988661,0,0.00955755113308009,"P0"
24,-4.65727959456492,0,0.00766697861215163,"P0"
25,-2.84472441975701,0,0.0100646194712894,"P0"
26,-6.08741082554685,0,0.0158047634681211,"P0"
27,-5.28273378035284,0,0.0129986872336334,"P0"
28,-1.38391435237558,0,0.0071245698332548,"P0"
29,-3.85635479031382,0,0.0126594295891386,"P0"
30,-6.64436592601711,0,0.0185506892638325,"P0"
31,-4.04168979529674,0,0.019044600987182,"P0"
32,0,0,0.00835723605151489,"P0"
33,-6.52074654153296,0.00458574107242212,0.0199974752737765,"P0"
34,-4.77282367101512,0.00720421530045422,0.0243939389377311,"P0"
35,-1.13815406207618,0,0.208387800277425,"P0"
36,-5.20040565578061,0.00282521358457258,0.017850622689733,"P0"
37,-2.58882343988641,0,0.00960846076601753,"P0"
38,-6.53140049380265,0.00897202874677817,0.0158208047397961,"P0"
39,-6.64292613609102,0.0118458289797486,0.0257422946291279,"P0"
40,-6.69853924278829,0.00855106335281961,0.0205577178752046,"P0"
41,0,0,0,"P0"
42,-1.37770826568719,0,0.0100935587877078,"P0"
43,-5.59557025547073,0.011607060929927,0.0313509116893592,"P0"
44,-6.67546847487861,0.00840231189584911,0.0243707536259018,"P0"
45,-4.70140967303415,0,0,"P0"
46,-6.24957557250489,0,0.00166035209083246,"P0"
47,-4.31670988893524,0.0104624191770886,0.0306174616086911,"P0"
48,-4.60504783890218,0.00411484517055281,0.0217164248274762,"P0"
49,-5.50327863746747,0,0.013914382194209,"P0"
50,-5.52263970370989,0.00801532121291635,0.026961033037072,"P0"
51,-6.60037108136347,0.0104433258861388,0.0237137726983266,"P0"
52,-6.55051189771322,0,0.0053048139415074,"P0"
53,-6.51576320727736,0,0.0142246364880852,"P0"
54,-4.47407993209665,0,0,"P0"
55,-0.108037736775562,0,0,"P0"
56,-0.400563359119705,0,0.00317910718202402,"P0"
57,-4.27493567417415,0.00568250786486388,0.0277119069830711,"P0"
58,-4.75337888586629,0,0.00670535307888611,"P0"
59,-4.20520649207918,0,0.0187533964992487,"P0"
60,-4.36755642683956,0,0.00579668978254867,"P0"
61,-4.68104836872835,0,0,"P0"
62,-5.88243353775888,0.00075942137972464,0.016764881266022,"P0"
63,-6.51300948337288,0,0.0168932700844661,"P0"
64,-2.22368591693277,4.28442061884155e-05,0.0159762220703082,"P0"
65,-3.59476724285084,0,0.00497133600419267,"P0"
66,-6.60648955763111,0.0130032987021284,0.0246365433628998,"P0"
67,-4.57463015906041,0,0.00199599205267874,"P0"
68,-3.59375780922613,0,0.0051089798497837,"P0"
69,-1.30386790018807,0,0.00645040620370573,"P0"
70,-4.88847449513061,0,0.0100972494126842,"P0"
71,-6.13408871704755,0.0128244859492649,0.0281055933965555,"P0"
