"Run.ID","P0.Regret.GS","P1.Regret.GS","P2.Regret.GS","P3.Regret.GS"
680,0.0115482256953012,0.0125602775866863,0.0164967614638145,0
681,0.0151933724933954,0.0169223501926032,0.0188234143502922,0
682,0.0184161532679178,0.0195661293671277,0.0233898614868353,0
683,0,0.00100401612314158,0.00883066633622128,0.00549173165207668
684,0.0326837746718025,0.0213438208976319,0.0154969846878229,0
685,0,0.000963335277687577,0.00811292734452983,0.00441012301441281
686,0.00775180955873066,0.00919882582306389,0.0171734419744005,0
687,0.0184085331111169,0.0184302013902389,0.0174901811404787,0
688,0.016427560892612,0.0197593950097936,0.0158539620287694,0
689,0.013848942643965,0.0152182459936218,0.0183472686488095,0
690,0.0133597932704186,0.0148272189779539,0.0222560465825999,0
691,0.00650370195406502,0.00755064236164844,0.0210838636700584,0
692,0.0271288166710562,0.029241680872409,0.0187432164838288,0
693,0.0217508141437064,0.0227791618546035,0.0188645856116924,0
694,0.010475045556296,0.0127774079319492,0.0163643527630699,0
695,0.0355273852661235,0.036605817056772,0.0176280642332458,0
696,0.00673259809067738,0.00830936826512475,0.0163809561492807,0
697,0.00541955371888603,0.00607303595624323,0.00944151170334371,0
698,0.0150607164503297,0.0160508633815446,0.0214689898306273,0
699,0.026745714597217,0.0284694367530987,0.0193357390905768,0
700,0.0165254803038945,0.0178584939647391,0.0233946414109284,0
701,0.0202579028878059,0.0208518026187648,0.021660163019538,0
702,0.0294964543818288,0.0318636525802837,0.0201380092637328,0
703,0.0103113032200061,0.0111505155285246,0.0183654917436427,0
704,0.013616994495924,0.0148881926213149,0.0200134541600019,0
705,0.0150152187781595,0.0161947215376509,0.0229668972644119,0
706,0.00826732323909134,0.00975455281118823,0.0230778375988068,0
707,0.00341350807263956,0.00424619454844563,0.00916704143112265,0
708,4.35939583246795,4.36025452363208,4.36498575590091,0
709,0.0151902371740917,0.0160257182666229,0.0204790177205182,0
710,0.0189001235729667,0.0211009869780362,0.0211639118638905,0
711,0.0267150512884675,0.0358411735032741,0.0166278970247379,0
712,0.0220152166979132,0.0227947076726266,0.0222758119855045,0
713,0.0296781083411721,0.0321466202220098,0.0196220253731445,0
714,0.00855708024717768,0.00957455688963722,0.0219939361040338,0
715,0.023927310935561,0.0252868667107181,0.0216978308199966,0
716,0.0405307635702109,0.0342702671730322,0.021116205115723,0
717,0.0098330886784797,0.0104063821389993,0.0131110301269321,0
718,0.000103896771456606,0.00165919918747318,0.0172361932917581,0
719,0.0234441872739191,0.025004857279714,0.0230279007309479,0
720,0.0165567934427053,0.0204255767968427,0.0161316291495534,0
721,0.0284251813224036,0.030906027536945,0.0175943741658665,0
722,0.0172274057059679,0.0193764326144166,0.0177228062516014,0
